,id,status_group,longitude,latitude
8491,25363,functional,37.26729771,-3.22010595
8492,57254,functional,36.93134108,-7.30095819
8493,4852,functional,33.65193543,-9.32467914
8498,33053,functional,33.66320526,-8.71096612
8500,35615,functional,36.64058668,-3.31049333
8502,53719,functional,32.87368409,-1.93930365
8503,42782,functional,37.45064725,-10.87442348
8505,44635,functional,35.06409258,-8.86612073
8506,46200,functional,37.67215884,-3.1831658
8509,17353,functional,35.73815669,-3.46016419
8511,24375,functional,38.07559199,-4.54241781
8514,56459,functional,37.40481808,-6.34130412
8515,29879,functional,34.68882981,-9.31956182
8518,40141,functional,33.03703397,-2.73245796
8521,43211,functional,35.48442986,-3.67507231
8523,49299,functional,36.1107805,-7.59424147
8525,24820,functional,37.25761065,-3.26880347
8526,31300,functional,32.01411201,-6.77104467
8528,3102,functional,38.24816682,-4.5601011
8529,65536,functional,35.62308429,-3.38945898
8530,61221,functional,36.44772996,-5.96700525
8532,67398,functional,37.55797036,-6.88841483
8533,13994,functional,30.96893108,-3.19136032
8534,27826,functional,34.00730654,-1.59475115
8535,1379,functional,30.88561963,-1.49721711
8536,2681,functional,38.57721268,-6.80214315
8539,55799,functional,35.84442416,-3.34353549
8540,59952,functional,39.09277656,-6.64932736
8542,52845,functional,35.4528889,-8.06827112
8543,7141,functional,36.39735636,-8.15442593
8545,28913,functional,36.73423704,-3.37780715
8547,38907,functional,34.50113999,-9.87813003
8548,11162,functional,0.0,-2e-08
8549,31701,functional,36.82027521,-3.49159788
8550,19800,functional,30.88187792,-3.18549614
8551,68622,functional,34.645526700000005,-9.35154464
8552,36197,functional,33.62862181,-3.55583812
8553,41645,functional,33.49631152,-3.24708194
8555,63689,functional,34.32024825,-9.47784565
8556,64196,functional,37.14536739,-6.18470422
8558,60962,functional,33.84770714,-3.21613706
8559,69933,functional,30.95408876,-1.25234042
8560,58960,functional,33.80182327,-9.12610909
8561,52915,functional,34.39635791,-4.27187884
8562,24332,functional,31.54123287,-1.49437577
8563,46346,functional,32.88528299,-4.13364812
8564,73840,functional,34.83820813,-4.55049119
8565,20540,functional,38.93224483,-10.25041623
8566,25032,functional,33.75572064,-9.16481034
8567,55800,functional,30.12864527,-4.66910285
8570,57334,functional,33.27670058,-3.83159179
8571,19040,functional,30.602431199999998,-3.49675638
8572,16127,functional,33.95976743,-8.97128354
8573,18166,functional,33.35096936,-8.87876073
8574,37428,functional,31.425334999999997,-1.21441426
8575,60465,functional,39.12416961,-10.85641275
8578,13307,functional,34.83495637,-11.004714
8579,40329,functional,33.58287963,-9.20231058
8580,845,functional,38.06916237,-4.38190942
8581,36907,functional,37.23766768,-2.84925652
8582,39583,functional,37.7176196,-3.72186115
8585,33196,functional,39.4641349,-10.23498554
8586,14740,functional,35.11869819,-4.2480894000000005
8587,52667,functional,38.89337283,-6.52206514
8588,403,functional,38.38429166,-6.33372144
8589,59130,functional,30.53283068,-2.66443229
8595,21083,functional,38.38671501,-5.02705581
8597,23085,functional,33.8148927,-9.17004121
8598,41860,functional,37.66586082,-3.20468669
8599,65999,functional,38.93314345,-10.68393389
8601,8189,functional,39.98207869,-10.29352042
8604,3575,functional,39.09014112,-6.63875917
8605,73396,functional,36.69688649,-3.31399577
8606,70645,functional,37.12418395,-6.68643262
8607,55369,functional,33.81855424,-3.62421847
8612,835,functional,37.96391736,-4.42289508
8614,64713,functional,33.50752018,-3.43825748
8617,40591,functional,29.82762128,-4.48220904
8619,36088,functional,39.40528942,-7.10517076
8622,14209,functional,31.99804606,-3.6315123
8625,18841,functional,31.58787616,-8.05936733
8626,12368,functional,33.95248409,-9.38540144
8628,66939,functional,36.89681366,-6.97768385
8631,59836,functional,37.63130471,-3.38078688
8635,23909,functional,30.04785075,-4.68786667
8637,46084,functional,32.01115074,-6.776643099999999
8638,26292,functional,33.80369786,-9.12849076
8641,48599,functional,39.12186308,-11.01907981
8642,768,functional,30.92150701,-3.31722451
8644,27414,functional,34.01951308,-3.03669068
8645,46750,functional,0.0,-2e-08
8646,16436,functional,30.56127028,-2.56410316
8647,32535,functional,35.51255251,-4.23296296
8650,24670,functional,33.81360743,-1.9689207999999998
8652,66195,functional,37.19584533,-6.28544046
8654,52075,functional,31.16638011,-7.10449735
8656,60141,functional,36.55995047,-3.42863353
8659,48121,functional,37.24363045,-3.25630908
8660,65965,functional,37.50368365,-3.38767428
8661,70664,functional,33.2815333,-8.70825724
8662,4887,functional,37.93450036,-4.40049674
8663,62128,functional,36.80508876,-3.44764085
8664,62993,functional,31.43446724,-1.58566304
8665,54823,functional,39.43408691,-10.54422448
8666,67336,functional,33.42845406,-9.00742298
8667,11461,functional,37.36765982,-3.2606672000000003
8668,6405,functional,39.31770507,-6.98157737
8671,69465,functional,36.6932664,-8.13658599
8672,52159,functional,38.77693023,-6.65169433
8674,12909,functional,33.82214234,-8.7123534
8676,38142,functional,36.40604379,-8.56134454
8679,83,functional,37.7324755,-4.06641831
8680,41441,functional,37.10227623,-3.20085687
8681,37002,functional,38.84181755,-10.15066899
8682,14445,functional,37.82783720000001,-4.36407401
8683,49312,functional,34.3425975,-4.35433914
8684,37763,functional,35.30811,-9.33705733
8689,67418,functional,33.69353953,-1.4942857
8690,62465,functional,30.77886004,-7.81164109
8693,8129,functional,37.0181584,-3.21049841
8696,26087,functional,38.72009815,-10.43566397
8697,54721,functional,34.5023889,-9.30121583
8698,2986,functional,33.21219877,-9.47927199
8699,62250,functional,35.29590632,-10.45243619
8700,13215,functional,36.90357786,-7.81926072
8702,52286,functional,35.70331965,-3.31434665
8703,56328,functional,38.80168905,-10.56801221
8704,66140,functional,34.75418992,-5.38361512
8705,73270,functional,38.95026354,-5.48129733
8707,37800,functional,35.67209860000001,-10.67190122
8708,42236,functional,35.08705684,-9.19002919
8709,57022,functional,39.59808241,-10.02746769
8711,60417,functional,35.17960289,-9.25499144
8712,18381,functional,34.66823661,-10.7146739
8713,45799,functional,30.83123294,-2.48642705
8714,16607,functional,36.93307362,-3.38892472
8715,34727,functional,34.48894132,-1.37101904
8716,65469,functional,32.1246898,-8.56984996
8718,50367,functional,33.77617363,-3.58972757
8719,50806,functional,36.81691805,-3.16678177
8720,40770,functional,34.63390537,-8.71884143
8721,3166,functional,33.84389728,-9.43206239
8722,43932,functional,33.87429402,-9.39319704
8724,3088,functional,34.04179785,-1.9013506999999998
8725,55589,functional,38.39437289,-4.8317494000000005
8726,56199,functional,37.23405621,-3.24561998
8728,70409,functional,37.66063479,-3.31608938
8730,30427,functional,37.29173753,-6.3998764999999995
8731,31052,functional,32.91227261,-4.09329679
8732,14338,functional,37.61526815,-6.13533388
8733,53535,functional,39.81951,-7.86447639
8734,54524,functional,33.93505461,-9.60234104
8736,70918,functional,37.63156586,-3.31421889
8738,46480,functional,38.65388685,-10.65890183
8741,64153,functional,39.60105253,-10.73446791
8742,5836,functional,36.79071228,-7.19498907
8743,47654,functional,39.09383631,-4.60814274
8745,70105,functional,33.07860854,-1.82308681
8747,72961,functional,36.10387647,-3.62405821
8748,20292,functional,37.67081393,-6.16911997
8754,73772,functional,34.38170043,-3.17684773
8755,67356,functional,31.71429310000001,-2.52081025
8756,5377,functional,38.46063856,-9.85232971
8757,56133,functional,31.73308266,-2.39220677
8758,38004,functional,31.40746691,-1.40382532
8761,9610,functional,37.07742855,-3.00250986
8765,41294,functional,30.73354271,-3.56054572
8768,69743,functional,39.15977848,-6.89806783
8769,54200,functional,35.01357014,-8.24831018
8770,24857,functional,33.7685965,-1.96804343
8771,46305,functional,29.79066495,-4.988929
8774,31079,functional,37.64470549,-3.65029747
8775,43949,functional,31.17574362,-2.88833859
8778,21265,functional,36.35924539,-7.28906962
8779,10059,functional,31.72028999,-2.39752831
8780,60084,functional,38.97173698,-10.81173928
8781,53252,functional,35.57172647,-3.78168878
8782,32035,functional,33.24940216,-3.71557059
8783,72898,functional,37.12031633,-6.69499935
8784,34460,functional,34.17938475,-9.34917119
8785,68561,functional,31.50130186,-8.05712927
8786,20908,functional,36.69203103,-8.13822989
8787,34485,functional,37.46005166,-3.32760019
8788,58522,functional,38.89213236,-7.4015961
8789,19340,functional,40.31606505,-10.47463726
8790,24072,functional,34.63275497,-4.88663513
8791,1597,functional,37.908829600000004,-4.41212806
8792,21617,functional,38.06870865,-4.57935962
8796,54351,functional,38.81664243,-5.33646068
8798,52100,functional,36.719682399999996,-3.83237398
8799,35989,functional,0.0,-2e-08
8802,21606,functional,35.02725431,-8.69289738
8806,29896,functional,34.89113088,-9.23345228
8807,30122,functional,32.5211069,-3.86464357
8810,54202,functional,33.7787093,-3.32850555
8811,60549,functional,38.33466392,-10.37099195
8813,13980,functional,39.1828609,-6.901635099999999
8814,56243,functional,36.76212107,-3.39070716
8815,23544,functional,30.04012232,-4.5206632
8816,73601,functional,33.40594116,-3.49100836
8817,13232,functional,33.86085101,-9.59782691
8818,24549,functional,32.19610911,-2.46190624
8819,49792,functional,34.15614241,-9.35340329
8822,70871,functional,37.46248812,-3.61022615
8823,53126,functional,33.06849531,-3.80266247
8826,40155,functional,34.63480409,-9.54906906
8828,12965,functional,32.40892217,-3.51413475
8829,1862,functional,34.2129396,-8.80564956
8830,9531,functional,34.73456167,-10.42821237
8831,21824,functional,33.68314447,-9.48980676
8833,66838,functional,33.34475257,-3.02629682
8836,14628,functional,36.65639927,-3.32809143
8837,12434,functional,34.86226438,-4.14088056
8838,39114,functional,31.59252326,-1.79473558
8840,17956,functional,33.40456033,-1.8584581999999998
8841,9652,functional,34.45035576,-9.82582392
8842,73221,functional,39.41974346,-6.88563914
8843,30495,functional,39.10290409,-6.95549622
8844,25095,functional,36.01165719,-9.08575618
8849,71149,functional,30.351412899999996,-5.54085806
8850,65429,functional,38.1951772,-4.5455373
8851,2279,functional,34.55989384,-9.33773355
8852,58659,functional,34.57132635,-8.93442687
8853,56347,functional,32.85034051,-3.30775014
8854,48037,functional,0.0,-2e-08
8857,35035,functional,33.50780659,-3.32006165
8858,1632,functional,34.44242368,-1.52764147
8859,68282,functional,34.65838567,-11.031771699999998
8861,2155,functional,35.20289879999999,-8.26231971
8862,56324,functional,33.32734627,-2.88721999
8865,68297,functional,36.35483667,-8.81195195
8866,66942,functional,35.1355266,-7.82610025
8867,408,functional,34.63868219,-11.099063699999999
8869,16240,functional,34.71193579999999,-9.33654693
8871,6210,functional,32.8513867,-4.76625969
8872,65242,functional,39.84485745,-7.73683156
8873,24615,functional,33.39952959,-2.63080962
8874,55748,functional,36.42004742,-2.42888141
8875,10808,functional,30.98419506,-2.82327545
8876,49461,functional,31.61708462,-1.44421415
8878,30169,functional,35.56328433,-4.46862785
8879,45003,functional,36.78221174,-9.07436758
8880,29475,functional,35.88759848,-6.14444995
8881,67368,functional,37.61906337,-3.19858872
8882,65354,functional,0.0,-2e-08
8885,17670,functional,34.99937342,-9.10883543
8887,33315,functional,38.6517092,-10.2838729
8888,1798,functional,33.80991266,-9.51398234
8889,15625,functional,35.5509782,-4.43370628
8890,71041,functional,33.49870233,-2.15546833
8891,14802,functional,34.43807536,-1.35099226
8892,70723,functional,33.36517798,-3.9418914
8893,36579,functional,39.50445997,-10.66752651
8894,55771,functional,37.63132047,-6.24012604
8895,11291,functional,35.60327392,-6.29199625
8898,42193,functional,34.21372985,-1.31125827
8900,32094,functional,30.533928999999997,-2.43340796
8901,33954,functional,37.549391899999996,-6.46344512
8904,53392,functional,32.82571246,-5.72066843
8907,427,functional,37.436484899999996,-6.91134726
8908,47187,functional,31.59012913,-1.22733121
8909,57770,functional,30.11427788,-4.50352363
8910,35802,functional,38.69105513,-6.68464346
8912,29766,functional,36.73879259,-3.32808712
8913,69039,functional,31.7785037,-1.30270169
8916,66591,functional,36.45549909,-6.34202672
8917,44836,functional,38.99427493,-6.47870859
8918,70648,functional,39.40817003,-10.27589722
8919,24112,functional,37.5357355,-3.30765669
8920,53139,functional,33.53510086,-3.64109452
8922,12360,functional,33.02188341,-9.00778244
8923,10119,functional,31.82464568,-7.85710672
8924,6607,functional,37.65684539,-3.71579033
8927,15591,functional,37.23097025,-3.19399976
8929,1602,functional,37.13778691,-6.78603539
8932,60568,functional,33.63466963,-9.32785317
8937,263,functional,31.79289907,-1.25072175
8938,34532,functional,32.92856684,-9.30308389
8939,18645,functional,37.94335108,-4.12618386
8940,1137,functional,38.89261519,-6.45225294
8942,59135,functional,33.71989513,-1.54358493
8943,23404,functional,38.24445048,-4.5612496
8944,33150,functional,31.23398153,-6.34850934
8947,73192,functional,34.93132225,-9.01565778
8948,67741,functional,30.12838564,-4.24776622
8951,61551,functional,33.35488179,-2.15766323
8952,17789,functional,34.0353213,-1.16199736
8953,40009,functional,31.17466088,-7.85165336
8955,18995,functional,31.44362704,-1.54086002
8956,42047,functional,0.0,-2e-08
8957,67141,functional,34.06290777,-8.83746626
8958,1661,functional,35.39043081,-8.45443448
8959,54893,functional,31.53896844,-1.78623551
8960,46857,functional,33.52134908,-3.31377505
8961,47355,functional,37.14894268,-3.18372961
8962,71793,functional,38.93199885,-6.80253206
8963,43387,functional,34.6311912,-4.55951709
8964,44743,functional,39.19673173,-7.11886733
8965,33357,functional,34.81402996,-9.65996574
8966,21868,functional,36.72236594,-3.43122965
8967,29768,functional,36.09729652,-3.55352985
8969,26585,functional,31.45496762,-1.53977296
8971,37361,functional,30.48137792,-5.61332816
8973,42244,functional,33.7986709,-9.27098516
8974,55338,functional,32.97468867,-3.7253555
8975,3315,functional,38.66699022,-10.27234885
8976,62411,functional,36.99585102,-7.59904076
8980,49562,functional,34.86152548,-10.05193317
8983,45466,functional,32.28697645,-3.44083521
8984,34430,functional,35.94974862,-7.61066635
8986,14119,functional,38.80604193,-8.0061301
8988,58826,functional,32.73164453,-4.12655221
8989,3347,functional,37.98594062,-4.38300289
8990,65209,functional,32.94130609,-8.82239384
8991,15149,functional,36.67158425,-3.37174683
8994,35674,functional,38.67805409,-9.18339837
8996,48812,functional,35.45028049,-11.19438842
8997,60551,functional,29.82519587,-4.53160861
8998,42318,functional,33.49870884,-3.03956033
8999,17295,functional,36.93829087,-6.08639346
9000,3024,functional,0.0,-2e-08
9002,19598,functional,33.68621623,-9.23468037
9005,64604,functional,30.62058622,-2.51091275
9006,25672,functional,37.45116987,-3.34136133
9007,44392,functional,34.63754681,-9.09667537
9008,48738,functional,37.6881614,-6.16144192
9010,37377,functional,33.72865851,-8.97004592
9012,38029,functional,30.82392123,-3.04374008
9016,74030,functional,35.37783505,-7.96423496
9017,14612,functional,0.0,-2e-08
9018,39928,functional,35.88662796,-8.60638023
9019,7471,functional,30.55847115,-2.63793849
9020,48430,functional,32.05246427,-8.576642
9021,34984,functional,37.5954162,-3.0398242000000004
9022,8786,functional,37.82652307,-10.59814469
9023,2751,functional,36.7290757,-6.08237465
9024,60578,functional,36.64460624,-3.26651078
9025,17632,functional,38.95942473,-5.43216164
9026,20077,functional,38.95024077,-5.48127396
9027,49407,functional,31.53385047,-1.99382647
9028,20427,functional,0.0,-2e-08
9029,71368,functional,32.97394076,-2.05974657
9030,71308,functional,35.67747354,-4.41607502
9031,18764,functional,35.16670453,-8.33285855
9032,9785,functional,36.38519711,-5.47093233
9033,1743,functional,37.12442410000001,-6.68275685
